rva	sub	name	lane	size	n_callees	n_blocking	blocking	arg_hint	n_callers_c2plus	notes
004cefd0	render	FUN_004cefd0	state-runnable-now	395	2	0		stack,ecx-this,eax-deref	1	RwImageApplyPlatformPixelColorConversion; 3-channel remap depth4/8/32; U-2671 U-2672
00405920	gameplay	FUN_00405920	state-runnable-now	398	7	0		stack,ecx-this,eax-deref,fpu	2	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
00414300	ai	FUN_00414300	state-runnable-now	398	2	0		stack,ecx-this,eax-deref,fpu	2	pursuit-lead calculator: foot-of-perp from target onto travel line; radius gate; velocity dot check; writes lead point to param_6; D-5560 | C1->C2 batch_ak swee
004228f0	render	FUN_004228f0	state-runnable-now	399	4	0		stack,ecx-this,eax-deref	1	"promoted_from=re/analysis/split_screen_d2/004228f0.md; ""per-player geometry batch; stride 0xf40=3904 per player at DAT_00641318/006403fc; copies 15-elem src ver"
00495350	frontend	IntroSplashOrchestrator	state-runnable-now	402	14	0		stack,eax-deref	0	intro video sequence: loops 4 indexed videos (1-4) via FUN_00494a80; button-skippable scan at DAT_007f1502; 5ms frame sleep; impl written c3-batch-m-s5; Frida d
0041aac0	render	FUN_0041aac0	state-runnable-now	403	2	0		stack,ecx-this,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
005baa60	audio	FUN_005baa60	state-runnable-now	404	1	0		stack,ecx-this,eax-deref	2	3D audio position/orient setter: 3-way bit dispatch; vtable+0x10 with 3 GUID variants; FUN_005bc190; clears S-1366 D-4006; U-3192 | C1->C2 batch_ai sweep-202606
00441990	util	FUN_00441990	state-runnable-now	407	4	0		stack,fpu	1	406B; sets camera struct +0x38=azimuth +0x34=elevation +0x3c=0 +0x40..48=pos +0x58=4.0f; 15.0f Y-offset; calls FUN_004c1c10+FUN_00441760; S-2180 S-2181 S-2182; 
0048b7c0	particle	FUN_0048b7c0	state-runnable-now	407	8	0		stack	1	batch-ac-s4 C1->C2; shockwave-pool per-frame update+render (64-slot; fsin size; matrix emit FUN_00476a10); U-3994
005bdad0	audio	FUN_005bdad0	state-runnable-now	407	7	0		stack,ecx-this,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
0040aef0	gameplay	FUN_0040aef0	state-runnable-now	409	3	0		stack,ecx-this,eax-deref,fpu	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
0042c7c0	util	FUN_0042c7c0	state-runnable-now	409	1	0		stack,ecx-this,eax-deref	1	player-name concatenator; scans DAT_007f1a18 4-slot array; copies name strings at idx+0x79; writes to idx+0xa4 with '/' separator; U-2271 U-2272 U-2273
00411d90	vehicle	Replay::CreateOrLoad	state-runnable-now	410	12	0		stack,ecx-this,eax-deref	1	promoted_from=re/analysis/replay_record/notes.md; mode==2: lookup duration from DAT_005f29d0 table; try Replay::Load from global buf; if ok: extract best time; 
004034a0	render	FUN_004034a0	state-runnable-now	412	7	0		stack,ecx-this,eax-deref	1	 D3D9 cap check (NONPOW2CONDITIONAL + STRETCHRECT); creates RT at DAT_00636b70 | batch-render-s1 plate at re/analysis/render_c1_to_c2_s1/FUN_004034a0.md
004b55a0	render	FUN_004b55a0	state-runnable-now	421	1	0		stack,ecx-this,eax-deref,fpu	3	batch_x s2 Im2D line renderer; FUN_004c75e0 UV→screen; two vertex records; RW state set/draw/restore | batch-render-3-s5 plate at re/analysis/render_3_c1_to_c2_
004642f0	audio	FUN_004642f0	state-runnable-now	422	9	0		stack,ecx-this,eax-deref	0	per-vehicle 3-state impact SFX; state DAT_00690560+p1*4 {0=idle 1=trigger 2=fade}; vol DAT_006904a4+p1*4 decrements by DAT_005ce18c/frame; U-1080 | C1->C2 batch
004c9fb0	render	FUN_004c9fb0	state-runnable-now	424	2	0		stack,ecx-this,eax-deref	0	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s5
004d80d0	render	FUN_004d80d0	state-runnable-now	425	3	0		stack,eax-deref	0	RW dirty-frame queue flush; walk DAT_007d3ff8+0xbc ring; dispatch FUN_004d8280 (LTM-dirty) or FUN_004d8300 (sync-only) per dirty-bit 0; 0 callers (called via fn
004704c0	vehicle	FUN_004704c0	state-runnable-now	427	7	0		stack,ecx-this,eax-deref	1	vehicle entity init/spawn; 682b; slot<16; clears collision tables 0x00881a4c(18x0x40) and 0x0088178c(4x0xC4); zeros physics fields; OR flags 0x20003; matrix via
00484ac0	world-objects	FUN_00484ac0	state-runnable-now	427	3	0		stack,ecx-this,eax-deref,fpu	1	cluster_0048_first_pass batch_u-s4; multi-cell AABB registration via FUN_00484a50 over X/Z grid (11x11 max, 10 clamp) | C1->C2 batch_aj sweep-20260602-1945
005a71f0	audio	FUN_005a71f0	state-runnable-now	428	6	0		stack,ecx-this	1	voice array registration: alloc node tree; FUN_005a6b70 for root+N voices into DAT_007dca34/20/38; returns 1 on success; D-7386 | C1->C2 batch_ah sweep-20260602
004b53b0	render	FUN_004b53b0	state-runnable-now	431	2	0		stack,ecx-this,fpu	2	430b bounding sphere; FUN_004b4550 center; max-sq-dist sweep unrolled 4/iter; FUN_004c3b30 sqrt→p1[3]; D-5753 track_loader_d4-20260506-2007 | batch-render-3-s5 
00428a30	frontend	FUN_00428a30	state-runnable-now	434	14	0		stack,ecx-this,fpu	0	title screen draw: branches on FUN_00427c90; dark placeholder (==0) vs full title (!=0); 24M-tick timer→DAT_0067d960=1; calls FUN_004288a0; U-4220 U-4221 U-4222
0047bcc0	track	FUN_0047bcc0	state-runnable-now	434	1	0		stack,ecx-this,eax-deref	1	433b half-edge adj builder; in_EAX=tri_count; 72b/tri temp; 3 half-edges/tri; match adj; 24b/pair output; FUN_0047bc90; U-2506; D-5752 track_loader_d4-20260506-
00429660	hud	FUN_00429660	state-runnable-now	435	6	0		stack,ecx-this,eax-deref	0	name-label drop-shadow renderer; solo=name at idx+0x79; multi=FUN_0042c7c0(0/1) to slots 0xa4/0xa5; Y=90/93 or 400/403; X=slide-in or 640-DAT_0063b910; U-2274 U
00468980	vehicle	VehicleAeroStabilizer	state-runnable-now	437	3	0		stack,ecx-this,fpu	1	U-2689; airborne aero-stabilize; WS-PHYS-C4-A6B: .asi installed-hook (ECX=record ESI=xform [esp+4]=dt; ABI from A4 dispatch 0x00470943) inline-JMP LIVE; ABIs re
00419530	gameplay	FUN_00419530	state-runnable-now	440	11	0		stack,ecx-this,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
0040d270	track	Course::Finish	state-runnable-now	441	23	0		stack,ecx-this,eax-deref	1	course finish/transition handler; car-finish + lap-routing (440b); 2 call sites of 0x0042fe30 (medal-rank gate); tail: Replay::CreateOrLoad (00411d90) + DAT_006
004148b0	ai	FUN_004148b0	state-runnable-now	441	4	0		stack,ecx-this,eax-deref,fpu	1	leader-ranking AI timer: accumulates DAT_0089a4c8[v*0x1d] when last-place; returns 1 after threshold; uses DAT_005f2dd8 limit table; U-1431 | C1->C2 batch_ak sw
004633d0	audio	FUN_004633d0	state-runnable-now	442	4	0		stack,ecx-this,eax-deref,fpu	1	3-event race-SFX dispatcher; param_1=1 ch DAT_006059ac / param_1=2 ch DAT_00605918 speed-pitch / param_1=3 ch DAT_00605a40; counters DAT_00690524/28; U-1079 | C
004da270	render	FUN_004da270	state-runnable-now	442	2	0		stack,eax-deref,fpu	2	C1->C2 batch-render-6-s5 2026-05-26; plate: re/analysis/bucket_004d7ac0/0x4da270.md; U-5409
00483d10	vehicle	Replay::Load	state-runnable-now	445	5	0		stack,ecx-this,eax-deref	1	searches DAT_008a94a8 buffer for magic=0x10b+player_id; reads 0x19c header then (cnt+2)*0x24 frame array via stream API; rebuilds linked list in-place; S-1566 S
00418560	ai	FUN_00418560	state-runnable-now	446	4	0		stack,ecx-this,eax-deref	1	per-vehicle AI update: selects spline (race/inside/slow/cheat lines) by type; dispatches FUN_00416250 or FUN_00416a30; writes control output to 0x7f1038+slot*0x
00414a70	ai	FUN_00414a70	state-runnable-now	447	9	0		stack,eax-deref	3	closest-vehicle targeting: returns 1 if FUN_00414300 succeeds+speed diverged; returns 2 if target inactive+close; mode-2 dispatch | C1->C2 batch_ak sweep-202606
004c30b0	render	FUN_004c30b0	state-runnable-now	447	4	0		stack,ecx-this,eax-deref	1	RwEngineOpen wrapper; vtable[0x42] alloc 0x4b dwords; FUN_004c2c90 cmd 0/4/0xb; refcount++; [0x49]=2; skeleton-prep-s5
00493900	boot	sub_00493900	state-runnable-now	448	4	0		stack,eax-deref	1	tokenizes cmd-line on 0x20; -vs0/1 sets DAT_006147bc+007719e0; -cs0/1 sets DAT_006147c0+007719e4; -l0..-l5 sets DAT_007719e8; returns 1; C2->C3 canonical-observ
004368e0	frontend	FUN_004368e0	state-runnable-now	450	5	0		stack,ecx-this,eax-deref	2	large HUD draw dispatch: accum DAT_0067ea60; player-count sprites; mode switch modes 2/3/4/5/10; powerup icons loop; U-3407 U-3408 U-3409; D-2748 cleared; sessi
00478220	render	FUN_00478220	state-runnable-now	450	4	0		stack,ecx-this,eax-deref	1	batch-render-2-s2 plate at re/analysis/render_2_c1_to_c2_s2/FUN_00478220.md; U-4527; per-frame debug-line render loop
0048fb10	particle	FUN_0048fb10	state-runnable-now	456	9	0		stack,ecx-this,eax-deref,fpu	1	batch-ac-s6 C1->C2 mechanical; U-4030 U-4031
004dcdc0	render	FUN_004dcdc0	state-runnable-now	456	1	0		ecx-this,eax-deref	1	,4-pool teardown: release COM VB/IB objects; drain linked lists DAT_007d70b0/c0; FreeList destroy 4 pools DAT_007d70b4/b8/bc/c4 via FUN_004cc9f0; counterpart to
0048a850	particle	FUN_0048a850	state-runnable-now	457	3	0		stack,ecx-this,eax-deref,fpu	2	batch-ac-s4 C1->C2; 6-arg spark-pool spawn (pos count vel color accel life); ring-buf 0x200 stride 0x34; U-3980..U-3982
0041faf0	render	VehicleShadowRender	state-runnable-now	458	9	0		stack,eax-deref,fpu	1	promoted_from=re/analysis/split_screen/0041faf0.md; renders ground-projected vehicle shadow billboard; guarded by player+0x294 bit 0x40; reads shadow+body matri
00420870	gameplay	FUN_00420870	state-runnable-now	458	13	0		stack,ecx-this,eax-deref,fpu	1	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
005bc470	audio	FUN_005bc470	state-runnable-now	458	3	0		stack,ecx-this,eax-deref	1	COM audio device init: CoCreateInstance+QI+vtable+0x20/+0x24; FUN_005bc450 FUN_005be0f0; clears S-1372 D-4012; U-3195 U-3196 | C1->C2 batch_ai sweep-20260602-03
005bad30	audio	LAB_005bad30	state-runnable-now	459	4	0		stack,ecx-this,eax-deref	0	unrecognized; DirectSound init path B: NULL GUID; hardcoded 0xbb80Hz/0x10-bit; GetCaps(vtable+0x10)+clamp; vtable+0x18; 459 bytes; U-0356..U-0359
004d4a20	render	FUN_004d4a20	state-runnable-now	462	2	0		stack,ecx-this,eax-deref	2	Pipeline pool copy/refresh: copies entries stride 0x28; reallocs dep blocks via vtable[+0x108]; rebuilds per-level table ptrs (stride 0x80B); resets in-deg coun
0041dca0	hud	FUN_0041dca0	state-runnable-now	464	4	0		stack,ecx-this	0	 cases 4/7/8/9 RW brightness ramp (~207b); 4-step alpha from 0063d5ec vs thresholds; flash via 007f101c&0x10; D-7738
004c6580	render	FUN_004c6580	state-runnable-now	464	9	0		stack,eax-deref	1	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s3
00410b30	render	sub_00410b30	state-runnable-now	468	30	0		ecx-this,eax-deref	0	InGameRenderDispatcher; sequential render sub-passes; 5 callees in this batch; vtable[8]=SetRS open [UNCERTAIN]
004cecb0	render	FUN_004cecb0	state-runnable-now	468	2	0		stack,ecx-this,eax-deref	2	RwImageBlit; same+cross depth combined; flag bit 2 propagation; U-5156
005b5860	audio	FUN_005b5860	state-runnable-now	471	0	0		stack,ecx-this,eax-deref	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
004c8c70	render	FUN_004c8c70	state-runnable-now	472	4	0		stack,ecx-this,eax-deref	0	D3D9 device teardown; unbinds 8 textures+indices+4 streams+PS+VD+VS; IDirect3DDevice9::Release vtbl+0x08 on 007d4110; 5 callees
004d4bf0	render	FUN_004d4bf0	state-runnable-now	474	1	0		stack,ecx-this,eax-deref	2	Recursive Kahn sort step: swaps entry 0x80B-table/in-deg/record blocks between param_2 and sorted boundary param_1[1]; repairs dep-index refs; advances boundary
004631f0	audio	FUN_004631f0	state-runnable-now	476	10	0		stack,ecx-this,eax-deref	0	per-frame game-sound trigger; 5 channels inc musicloop1 (DAT_00605d24); U-0634..U-0636 U-0641; S-0626..S-0631 | C1->C2 batch_ah sweep-20260602-0245
004d9d00	render	FUN_004d9d00	state-runnable-now	476	2	0		stack,eax-deref	3	C1->C2 batch-render-6-s5 2026-05-26; plate: re/analysis/bucket_004d7ac0/0x4d9d00.md; U-5406
005b51d0	audio	FUN_005b51d0	state-runnable-now	476	3	0		stack,eax-deref	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
004715a0	ai	FUN_004715a0	state-runnable-now	477	1	0		stack,ecx-this,eax-deref	1	Physics scenario BSP linker: 8-scenario outer loop stride 0x2510; 3 phases: prim vol IDs+handles; sub-obj prim handles; entry flag init; FUN_0047ce40 vol-ID→han
005be260	audio	FUN_005be260	state-runnable-now	481	11	0		stack,eax-deref	0	batch_x s6 RwaDSRenderer DirectShow filter; audio backend implemented via DirectShow filter graph (RW audio over DS) | C1->C2 batch_ai sweep-20260602-0347
00417180	ai	FUN_00417180	state-runnable-now	486	2	0		stack,eax-deref	1	AI spline-bank switcher: advances spline index; cycles type 0/1/2/3 on count-check failure; switch timer up to 9000 (DAT_007f1008/frame); random variation via F
004974b0	frontend	FUN_004974b0	state-runnable-now	488	1	0		stack	0	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
00429bd0	util	FUN_00429bd0	state-runnable-now	490	6	0		stack,eax-deref	0	~574b; param_1=0→simple HUD; param_1!=0→full vtable+FUN_00472c60 render; caller FUN_00429e10; D-6701
004783f0	ai	FUN_004783f0	state-runnable-now	491	5	0		stack,ecx-this,eax-deref,fpu	1	AI polygon heading angle calc; chain FUN_00409300/330; atan2 FUN_004a3384; dist+angle at stride 0x200; clears S-0911 D-2639; d11007-reclass 2026-05-18: subsyste
00491590	render	FUN_00491590	state-runnable-now	491	3	0		stack,ecx-this,eax-deref,fpu	1	Rain particle field init; alloc 0x7000+0x2a00; 896 particles; RainColorInit; clears D-2641 | batch-render-2-s5 plate at re/analysis/render_2_c1_to_c2_s5/FUN_004
00451ad0	gameplay	FUN_00451ad0	state-runnable-now	494	9	0		stack,eax-deref	0	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_am sweep-20260603-0427
00489a40	particle	FUN_00489a40	state-runnable-now	494	5	0		stack,ecx-this,eax-deref,fpu	1	batch-ac-s3: C1->C2 mechanical; U-3961 U-3962 U-3963; S-4027..S-4031
00405540	gameplay	FUN_00405540	state-runnable-now	495	4	0		stack,eax-deref,fpu	0	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
004093b0	gameplay	FUN_004093b0	state-runnable-now	496	4	0		stack,ecx-this,eax-deref,fpu	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
00411ae0	vehicle	Ghost::PlaybackTick	state-runnable-now	497	4	0		stack,ecx-this	2	promoted_from=re/analysis/replay_record/notes.md; advances DAT_0063bb1c; ReadFrame(DAT_0063bb0c/10 time) @ 0x00411b30/50; applies via S-1569 S-1570; clamps at *
00407800	gameplay	FUN_00407800	state-runnable-now	498	20	0		stack	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
0041f8f0	render	FUN_0041f8f0	state-runnable-now	500	14	0		stack,ecx-this,eax-deref	1	"promoted_from=re/analysis/split_screen_d2/0041f8f0.md; ""ESI=per-player struct; guard DAT_0063d850+iVar1; selects camera from 2-entry table DAT_0063e490 on *(ESI"
005b3e60	audio	FUN_005b3e60	state-runnable-now	500	2	0		stack,eax-deref	0	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
00406ae0	gameplay	FUN_00406ae0	state-runnable-now	508	7	0		stack,fpu	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
004d4f90	render	FUN_004d4f90	state-runnable-now	508	4	0		stack,ecx-this,eax-deref	4	RW pipeline-entry bulk-add: null-term descriptor array; capacity guard DAT_00911ae0+0x38+DAT_007d3ff8; stride 0x28; calls FUN_004d5190 init + FUN_004d3e90 rollb
0046d880	gameplay	FUN_0046d880	state-runnable-now	511	0	0		stack,ecx-this,eax-deref,fpu	1	batch_y s2 MIXED gameplay: vehicle-physics-core (0x00466100..0x0046dd90) + scripted-entity-bytecode (0x00471430..0x00474890) + scenery-actor-pool + WorldDestroy
0045a190	gameplay	FUN_0045a190	state-runnable-now	515	9	0		stack,eax-deref,fpu	1	batch_x s1 projectile-and-pickup-pools; per-slot reset/lookup-release helpers around small gameplay pools (depthcharge/MP-vehicle-adjacent) | C1->C2 batch_an sw
004d7de0	render	FUN_004d7de0	state-runnable-now	515	3	0		stack,ecx-this,eax-deref	7	RwPluginRegistryAddPlugin core; guard DAT_007d6c50; dedup DAT_007d6c54 array; alloc node via vtable+0x118; stores size/id/callbacks; returns aligned offset or -
00406160	gameplay	FUN_00406160	state-runnable-now	522	11	0		stack,eax-deref,fpu	1	batch_t s1 MULTI[copters-helicopter-npcs,projectile-smoke,ai-pathfinding,led-loader,score-rank,hud-vfx] | C1->C2 batch_al sweep-20260603-0334
004c5470	render	FUN_004c5470	state-runnable-now	525	3	0		stack,ecx-this,eax-deref,fpu	1	batch_x s3 RW Image/Texture/Raster + D3D9 + IM3D; many plates carry direct RW catalog names (RwImageCreate, RwCameraFrustumTestSphere, etc.) | batch-render-4-s2
005ba7f0	audio	FUN_005ba7f0	state-runnable-now	526	3	0		stack,ecx-this,eax-deref	0	no Ghidra fn obj; fn-ptr at struct+0x30; 0x24f bytes; flags-dispatch on [ESI+0x48] bits 0x20/0x40/0x10/0x0c/0x01/0x02; FPU FCHS ops; switch table 0x005baa40; im
004260e0	render	FUN_004260e0	state-runnable-now	528	0	0		stack,ecx-this,eax-deref	1	path builder: inline concat ToastArt[sep]tracks[sep]param2[sep]param3+param4 into DAT_008991e0; no callees; 1 caller FUN_00426e10; U-3218 [merged-from-dup: path
00403fa0	render	FUN_00403fa0	state-runnable-now	529	1	0		stack,eax-deref,fpu	1	promoted_from=re/analysis/render_frame_d4/0x00403fa0.md; Per-entry sprite renderer: EAX implicit param; 8 calls FUN_00427e00 ids 0x226-0x229; S-3122; U-3130 U-3
004197e0	gameplay	FUN_004197e0	state-runnable-now	530	5	0		stack,ecx-this,eax-deref	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
00442a60	util	Spectator::ComputeDistances	state-runnable-now	531	7	0		stack,eax-deref,fpu	1	clears DAT_008989b0/b4/b8/bc; FUN_0040e180 two-nearest-competitors; wrap adjust vs _DAT_005cc730/ccd6c/_005cc568; FUN_0046cbb0 per idx; 4-player XZ distance fro
00496100	input	FUN_00496100	state-runnable-now	531	3	0		stack,ecx-this,eax-deref	2	cluster_0049_first_pass batch_t-s3; input/DInput-adjacent confirmed (32 of 60 input/frontend); also includes render+video glue at 0x4942b0-0x4948 and rain parti
00477be0	render	FUN_00477be0	state-runnable-now	535	1	0		stack,ecx-this,eax-deref,fpu	1	batch_w s2 MIXED[gfx-particle-emitter+decal-shockwave-trail+geometry-plane-clip+anim-keyframe-interp+script-vm-handler-bank]; render-heavy mixed bucket | batch-
005b30e0	audio	FUN_005b30e0	state-runnable-now	540	3	0		stack,ecx-this,eax-deref	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
005ad0b0	audio	FUN_005ad0b0	state-runnable-now	545	3	0		stack,ecx-this,eax-deref	2	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
00483a70	render	FUN_00483a70	state-runnable-now	546	3	0		stack,ecx-this,eax-deref	1	 damage tube segment renderer: 10 segments; FUN_00482ae0 spline; FUN_004b59c0 draw; alternating colour bands; 1 caller FUN_00411ce0 | batch-render-2-s3 plate at
00471ac0	camera	FUN_00471ac0	state-runnable-now	547	6	0		stack,ecx-this,eax-deref	1	cam-anim event manager: DAT_006905c8 entries stride 0x8C; ring advance; fn-ptr dispatch DAT_00690ab0; FUN_00407a20+FUN_00426020 unknown; D-10356-fill; d11007-re
004739f0	frontend	TextSpriteScaled	state-runnable-now	557	2	0		stack,ecx-this,eax-deref,fpu	11	RwIm2D textured-quad draw (12 params: ptr/x/y/w/h/ARGB/UV x 4/coordMode/blendMode); 3 coord-scaling modes (0=none, 2=Y-only via _005ceac4, default=full via _005
005b0740	audio	FUN_005b0740	state-runnable-now	558	7	0		stack,ecx-this,eax-deref	2	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
00415e20	ai	FUN_00415e20	state-runnable-now	567	4	0		stack,eax-deref,fpu	3	steering angle calculator: acos of bearing-to-target vs heading; returns angle [0 2pi] via ST0; drives steer output in FUN_00416250; U-1428 | C1->C2 batch_ak sw
005aa560	audio	FUN_005aa560	state-runnable-now	568	8	0		stack,ecx-this,eax-deref	11	audio node allocator+linker: context validate FUN_005aa030 or get-default FUN_005aad40; stack/heap buf (0x200 threshold); factory-or-alloc FUN_005aa7a0; FUN_005
00429e10	render	FUN_00429e10	state-runnable-now	571	10	0		stack,ecx-this,eax-deref	1	depth-3 callee of sub_00410b30; race overlay when FUN_00426ba0≠0; D-5060; bucket render_frame_d3-cont1 | batch-render-s1 plate at re/analysis/render_c1_to_c2_s1
0046baa0	util	FUN_0046baa0	state-runnable-now	572	0	0		stack,ecx-this	4	per-vehicle physics state reset; 571b; zeros velocity/force/angular/contact fields at stride 0xd04; inits -1.0f loop+0xffffffff loop; returns 1; leaf; U-3012
0043d7c0	util	FUN_0043d7c0	state-runnable-now	577	3	0		ecx-this,eax-deref	0	C1->C2 skeleton-prep-s4; 1793B transition FSM: DAT_0067eabc magic codes; state 2 player-scan; state 3 fade-out; transition dispatch cascade; S-3972..S-3992; U-3
004c8e50	render	FUN_004c8e50	state-runnable-now	579	0	0		stack	0	raster dispatch table init; 27 entries cmd 0x02..0x1c; default FUN_005c9d00; rwRASTERSYSTEM_* dispatch
00403250	util	FUN_00403250	state-runnable-now	581	7	0		stack	0	 lap/round timer transition trigger (582b); accumulates float param_1; 8-player button scan (stride 0x4c); auto-advance on max time or any player trigger; D-772
004414b0	camera	FUN_004414b0	state-runnable-now	581	3	0		stack,fpu	1	camera tilt/zoom update from keyboard+gamepad axis input; caller FUN_0040d470 | C1->C2 batch_aj sweep-20260602-1945
005b04b0	audio	FUN_005b04b0	state-runnable-now	584	7	0		stack,ecx-this,eax-deref	1	batch_w s6 audio-rws-source+sequencer-segment+custom-allocator-arena; RenderWare audio path + sequencer + arena allocator | C1->C2 batch_ah sweep-20260602-0245
00464a50	audio	FUN_00464a50	state-runnable-now	587	11	0		stack,ecx-this,eax-deref	0	proximity-sort 3-voice ambient/item SFX; FUN_00425ef0 entity count; bubble-sort by dist from camera; indices DAT_00604d88+0..2; DAT_00605b68 for local player; U
005a8f30	audio	FUN_005a8f30	state-runnable-now	589	2	0		stack	0	batch_x s5 audio-channel-meta-cluster; per-channel state + mixer callbacks around the central audio object at DAT_007dca34 | C1->C2 batch_ah sweep-20260602-0245
00410860	util	FUN_00410860	state-runnable-now	592	15	0		stack,eax-deref	0	591b score/timeout state-machine; counts FUN_0046c7b0(0..3)==1; threshold DAT_005f29b8>199 + per-player point checks at DAT_007f1a14/24/34/44; sets DAT_0063ba8c
005a75b0	audio	FUN_005a75b0	state-runnable-now	593	0	0		stack,ecx-this,eax-deref,fpu	2	priority score compute (vol*dist attenuation vs DAT_007dca44/48/4c listener); sorted insert/reposition in DAT_007dca18 queue; fast-sqrt DAT_00633b48; U-3687 U-3
00420e00	gameplay	FUN_00420e00	state-runnable-now	594	8	0		stack,ecx-this	1	batch_w s1 MIXED[player-slot-state-accessors+gameplay-math-leaves]; small getters/setters + arithmetic leaves around player/vehicle slot state | C1->C2 batch_am
0045a950	gameplay	FUN_0045a950	state-runnable-now	594	6	0		stack,ecx-this,eax-deref,fpu	1	batch_y s1 powerup-bezier-adjacent + per-player-audio-slot-subdomain; gameplay effect/audio glue around player slots | C1->C2 batch_an sweep-20260603-1259
004427c0	util	Spectator::SelectCamera	state-runnable-now	598	4	0		stack,ecx-this,eax-deref,fpu	1	frame counter DAT_00897fc0; mode 5/10/8 early-zero; else path *(DAT_005f9550+(frame>>8)*4); hysteresis DAT_006831cc/d0/d4 (>15 disagree+>60 frames); copies entr
00494c80	util	FUN_00494c80	state-runnable-now	601	9	0		stack,ecx-this,eax-deref	0	VIDEO_PLAY_FIXED (DirectShow); hardcoded small.mpg (0x005cfcf0); no Run() call; graph setup only; U-0370
004314b0	frontend	FUN_004314b0	state-runnable-now	602	9	0		stack,ecx-this,eax-deref,fpu	1	multi-option Y/N selector (2 or 4 items); DAT_005f6f90 sentinel; DAT_007f0f30 bool array; D-1247 cleared; session hud_frontend_d2-20260503-0559 | batch-frontend
005a6340	audio	FUN_005a6340	state-runnable-now	604	2	0		stack	1	batch_y s6 audio stream + codec pipeline (EA-XA + IMA ADPCM); main audio backend body 0x005a6030..0x005b81fe | C1->C2 batch_ah sweep-20260602-0245
00412620	render	FUN_00412620	state-runnable-now	606	9	0		stack,ecx-this,eax-deref,fpu	1	batch_v s1 hud-weapons-effects-and-particle-emitters; wheel-trail-decals + vehicle-icon sprite-batch + decal-color-grid + weapons subsystem (4 launchers + 4 mis
